    Time, Temp_C_H_up,SpCond_mS/cm_H_up, Cond_mS/cm_H_up,  TDS_g/L_H_up,   Sal_ppt_H_up,Turbid_NTU_H_up,  Chl_ug/L_H_up,Experiment,    Date,Sonde,Position,Site
12:27:21,19.07,56.12,49.76,36.48,37.35,2.3,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:22,19.07,56.12,49.76,36.48,37.35,2.3,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:23,19.07,56.12,49.76,36.48,37.35,2.3,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:24,19.07,56.12,49.76,36.48,37.35,2.3,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:25,19.07,56.12,49.76,36.48,37.35,2.3,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:26,19.07,56.12,49.76,36.48,37.35,2.3,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:28,19.07,56.12,49.76,36.48,37.34,2.3,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:29,19.07,56.11,49.76,36.47,37.34,2.3,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:30,19.07,56.11,49.75,36.47,37.34,2.3,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:31,19.07,56.12,49.76,36.48,37.34,2.3,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:32,19.07,56.12,49.76,36.48,37.34,2.3,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:33,19.07,56.12,49.76,36.48,37.35,2.3,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:34,19.07,56.12,49.76,36.48,37.35,2.2,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:36,19.07,56.12,49.76,36.48,37.35,2.3,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:37,19.07,56.12,49.76,36.48,37.34,2.3,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:38,19.07,56.12,49.76,36.48,37.34,2.3,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:39,19.07,56.12,49.76,36.48,37.34,2.3,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:40,19.07,56.12,49.76,36.48,37.34,2.3,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:41,19.07,56.11,49.76,36.47,37.34,2.3,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:42,19.07,56.12,49.76,36.48,37.34,2.3,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:44,19.07,56.11,49.76,36.47,37.34,2.3,0.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:45,19.07,56.12,49.76,36.48,37.34,2.3,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:46,19.07,56.12,49.76,36.48,37.34,2.3,0.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:47,19.07,56.12,49.76,36.48,37.34,2.3,0.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:48,19.07,56.11,49.76,36.47,37.34,2.3,0.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:49,19.07,56.11,49.76,36.47,37.34,2.3,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:50,19.07,56.11,49.76,36.47,37.34,2.3,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:52,19.07,56.11,49.76,36.47,37.34,2.3,0.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:53,19.07,56.12,49.77,36.48,37.34,2.3,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:54,19.08,56.12,49.77,36.48,37.34,2.3,0.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:55,19.08,56.11,49.76,36.47,37.34,2.3,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:56,19.08,56.11,49.76,36.47,37.34,2.3,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:57,19.08,56.11,49.76,36.47,37.34,2.3,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:27:58,19.08,56.11,49.76,36.47,37.34,2.3,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:00,19.08,56.11,49.76,36.47,37.34,2.3,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:01,19.08,56.11,49.76,36.47,37.34,2.3,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:02,19.07,56.11,49.76,36.47,37.34,2.3,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:03,19.07,56.11,49.76,36.47,37.34,2.2,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:04,19.07,56.11,49.76,36.47,37.34,2.2,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:05,19.07,56.11,49.75,36.47,37.34,2.2,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:06,19.07,56.11,49.75,36.47,37.34,2.2,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:08,19.07,56.11,49.76,36.47,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:09,19.07,56.11,49.75,36.47,37.34,2.2,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:10,19.07,56.11,49.75,36.47,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:11,19.07,56.11,49.75,36.47,37.34,2.2,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:12,19.07,56.11,49.75,36.47,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:13,19.07,56.11,49.76,36.47,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:14,19.07,56.11,49.76,36.47,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:16,19.07,56.11,49.76,36.47,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:17,19.07,56.12,49.76,36.48,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:18,19.08,56.11,49.77,36.47,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:19,19.08,56.12,49.77,36.48,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:20,19.08,56.11,49.77,36.47,37.34,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:21,19.08,56.11,49.77,36.47,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:22,19.08,56.12,49.77,36.48,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:24,19.08,56.12,49.78,36.48,37.35,2.1,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:25,19.08,56.12,49.78,36.48,37.35,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:26,19.09,56.12,49.78,36.48,37.35,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:27,19.09,56.12,49.78,36.48,37.35,2.1,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:28,19.09,56.12,49.78,36.48,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:29,19.09,56.12,49.78,36.48,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:30,19.09,56.12,49.78,36.48,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:32,19.09,56.12,49.78,36.48,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:33,19.09,56.12,49.78,36.48,37.35,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:34,19.09,56.12,49.79,36.48,37.35,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:35,19.09,56.12,49.79,36.48,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:36,19.09,56.12,49.79,36.48,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:37,19.09,56.12,49.79,36.48,37.35,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:38,19.09,56.12,49.79,36.48,37.35,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:40,19.09,56.12,49.79,36.48,37.35,2.2,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:41,19.09,56.12,49.79,36.48,37.34,2.2,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:42,19.09,56.12,49.79,36.48,37.34,2.2,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:43,19.09,56.12,49.79,36.48,37.34,2.2,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:44,19.09,56.12,49.79,36.48,37.34,2.2,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:45,19.09,56.12,49.79,36.48,37.35,2.2,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:46,19.1,56.12,49.79,36.48,37.35,2.2,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:48,19.1,56.12,49.8,36.48,37.35,2.2,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:49,19.1,56.12,49.8,36.48,37.35,2.2,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:50,19.1,56.12,49.79,36.48,37.34,2.2,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:51,19.1,56.11,49.79,36.47,37.34,2.2,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:52,19.1,56.12,49.79,36.48,37.34,2.2,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:53,19.1,56.12,49.79,36.48,37.35,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:54,19.1,56.12,49.79,36.48,37.35,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:56,19.1,56.12,49.79,36.48,37.35,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:57,19.1,56.12,49.79,36.48,37.35,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:58,19.1,56.12,49.8,36.48,37.35,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:28:59,19.1,56.12,49.8,36.48,37.35,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:00,19.1,56.13,49.8,36.48,37.35,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:01,19.1,56.13,49.81,36.48,37.35,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:02,19.1,56.13,49.8,36.48,37.35,2.1,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:04,19.1,56.12,49.8,36.48,37.35,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:05,19.1,56.12,49.8,36.48,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:06,19.1,56.12,49.79,36.48,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:07,19.1,56.12,49.8,36.48,37.35,2.1,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:08,19.1,56.12,49.8,36.48,37.35,2.1,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:09,19.1,56.13,49.81,36.48,37.35,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:10,19.1,56.13,49.81,36.48,37.35,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:12,19.11,56.12,49.8,36.48,37.35,2.1,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:13,19.11,56.11,49.8,36.47,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:14,19.1,56.12,49.8,36.48,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:15,19.1,56.12,49.8,36.48,37.34,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:16,19.1,56.12,49.8,36.48,37.35,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:17,19.1,56.12,49.8,36.48,37.35,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:18,19.1,56.12,49.8,36.48,37.35,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:20,19.1,56.11,49.8,36.47,37.34,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:21,19.1,56.11,49.79,36.47,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:22,19.1,56.11,49.79,36.47,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:23,19.1,56.11,49.79,36.47,37.34,2.1,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:24,19.1,56.12,49.79,36.48,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:25,19.1,56.12,49.8,36.48,37.35,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:26,19.1,56.12,49.8,36.48,37.35,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:28,19.1,56.12,49.8,36.48,37.35,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:29,19.1,56.12,49.8,36.48,37.35,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:30,19.1,56.11,49.79,36.47,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:31,19.1,56.11,49.79,36.47,37.34,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:32,19.1,56.12,49.8,36.48,37.34,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:33,19.1,56.12,49.8,36.48,37.35,2.2,1.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:34,19.1,56.12,49.8,36.48,37.35,2.2,1.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:36,19.1,56.13,49.8,36.48,37.35,2.1,1.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:37,19.1,56.12,49.8,36.48,37.35,2.1,1.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:38,19.11,56.13,49.81,36.48,37.35,2.1,1.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:39,19.11,56.13,49.81,36.48,37.35,2.1,1.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:40,19.11,56.13,49.81,36.49,37.35,2.1,1.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:41,19.11,56.13,49.82,36.48,37.35,2.1,1.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:42,19.11,56.13,49.81,36.48,37.35,2.2,1.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:44,19.11,56.12,49.81,36.48,37.35,2.2,1.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:45,19.11,56.11,49.8,36.47,37.34,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:46,19.11,56.11,49.8,36.47,37.34,2.1,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:47,19.11,56.11,49.79,36.47,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:48,19.11,56.11,49.79,36.47,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:49,19.1,56.11,49.79,36.47,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:50,19.1,56.11,49.79,36.47,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:52,19.1,56.12,49.8,36.48,37.35,2.1,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:53,19.1,56.12,49.8,36.48,37.35,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:54,19.1,56.12,49.79,36.48,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:55,19.1,56.12,49.79,36.48,37.34,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:56,19.1,56.11,49.79,36.47,37.34,2.2,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:57,19.1,56.12,49.79,36.48,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:29:58,19.1,56.11,49.79,36.47,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:00,19.1,56.12,49.79,36.48,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:01,19.1,56.12,49.8,36.48,37.35,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:02,19.1,56.12,49.8,36.48,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:03,19.1,56.12,49.8,36.48,37.34,2.2,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:04,19.1,56.11,49.79,36.47,37.34,2.2,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:05,19.1,56.11,49.79,36.47,37.34,2.2,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:06,19.1,56.11,49.79,36.47,37.34,2.2,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:08,19.1,56.11,49.79,36.47,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:09,19.1,56.11,49.79,36.47,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:10,19.1,56.11,49.79,36.47,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:11,19.1,56.11,49.78,36.47,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:12,19.1,56.11,49.78,36.47,37.34,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:13,19.1,56.11,49.78,36.47,37.34,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:14,19.09,56.11,49.78,36.47,37.34,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:16,19.09,56.11,49.78,36.47,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:17,19.09,56.11,49.78,36.47,37.34,2.1,0.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:18,19.09,56.11,49.78,36.47,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:19,19.09,56.12,49.78,36.48,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:20,19.09,56.12,49.79,36.48,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:21,19.09,56.12,49.79,36.48,37.34,2.1,0.6,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:22,19.1,56.12,49.79,36.48,37.34,2.1,0.8,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:24,19.1,56.12,49.79,36.48,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:25,19.1,56.11,49.79,36.47,37.34,2.1,0.7,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:26,19.1,56.11,49.79,36.47,37.34,2.1,1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:27,19.1,56.11,49.79,36.47,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:28,19.1,56.12,49.79,36.48,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:29,19.1,56.12,49.79,36.48,37.35,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:30,19.1,56.12,49.79,36.48,37.35,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:32,19.1,56.11,49.79,36.47,37.34,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:33,19.1,56.12,49.79,36.48,37.34,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:34,19.1,56.12,49.8,36.48,37.35,2.1,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:35,19.1,56.12,49.8,36.48,37.35,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:36,19.1,56.12,49.8,36.48,37.34,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:37,19.1,56.11,49.79,36.47,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:38,19.1,56.11,49.79,36.47,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:40,19.1,56.11,49.79,36.47,37.34,2.1,0.9,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:41,19.1,56.11,49.79,36.47,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:42,19.1,56.11,49.79,36.47,37.34,2.1,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:43,19.1,56.11,49.79,36.47,37.34,2.1,1.1,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:44,19.1,56.11,49.79,36.47,37.34,2.1,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:45,19.1,56.12,49.79,36.48,37.34,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:46,19.1,56.12,49.79,36.48,37.34,2.1,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:48,19.1,56.12,49.79,36.48,37.34,2.1,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:49,19.1,56.12,49.8,36.48,37.35,2.1,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:50,19.1,56.12,49.8,36.48,37.34,2.1,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:51,19.1,56.12,49.8,36.48,37.34,2.1,1.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:52,19.1,56.12,49.8,36.48,37.34,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:53,19.11,56.12,49.8,36.48,37.34,2.2,1.2,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:54,19.11,56.11,49.8,36.47,37.34,2.2,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:56,19.11,56.11,49.8,36.47,37.34,2.2,1.4,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:57,19.11,56.11,49.79,36.47,37.34,2.2,1.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:58,19.1,56.11,49.79,36.47,37.34,2.2,1.5,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:30:59,19.1,56.11,49.79,36.47,37.34,2.2,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:31:00,19.1,56.12,49.8,36.48,37.34,2.2,1.3,Side-by-side-before,4/17/19,H,Upstream,Deanza
12:35:00,19.25,56.25,50.07,36.56,37.45,3.4,2,Filtration,4/17/19,H,Upstream,Deanza
12:35:01,19.24,56.25,50.07,36.56,37.45,3.4,2.2,Filtration,4/17/19,H,Upstream,Deanza
12:35:02,19.24,56.25,50.07,36.56,37.45,3.4,2.2,Filtration,4/17/19,H,Upstream,Deanza
12:35:04,19.24,56.25,50.06,36.56,37.45,3.4,1.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:05,19.24,56.25,50.06,36.56,37.44,3.4,1.9,Filtration,4/17/19,H,Upstream,Deanza
12:35:06,19.24,56.25,50.06,36.56,37.44,3.3,1.4,Filtration,4/17/19,H,Upstream,Deanza
12:35:07,19.24,56.25,50.06,36.56,37.44,3.3,1.5,Filtration,4/17/19,H,Upstream,Deanza
12:35:08,19.24,56.25,50.06,36.56,37.45,3.3,1.6,Filtration,4/17/19,H,Upstream,Deanza
12:35:09,19.23,56.25,50.06,36.56,37.44,3.4,1.5,Filtration,4/17/19,H,Upstream,Deanza
12:35:10,19.23,56.25,50.05,36.56,37.44,3.4,1.3,Filtration,4/17/19,H,Upstream,Deanza
12:35:12,19.24,56.25,50.05,36.56,37.44,3.3,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:35:13,19.23,56.25,50.05,36.56,37.44,3.3,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:14,19.23,56.25,50.05,36.56,37.44,3.3,0.9,Filtration,4/17/19,H,Upstream,Deanza
12:35:15,19.23,56.25,50.05,36.56,37.44,3.3,0.9,Filtration,4/17/19,H,Upstream,Deanza
12:35:16,19.23,56.25,50.05,36.56,37.44,3.3,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:17,19.23,56.25,50.05,36.56,37.44,3.3,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:35:18,19.23,56.25,50.05,36.56,37.44,3.2,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:35:20,19.23,56.25,50.05,36.56,37.44,3.2,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:35:21,19.23,56.25,50.04,36.56,37.44,3.2,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:35:22,19.23,56.25,50.04,36.56,37.44,3.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:23,19.23,56.25,50.04,36.56,37.44,3.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:24,19.23,56.25,50.04,36.56,37.44,3.2,0.9,Filtration,4/17/19,H,Upstream,Deanza
12:35:25,19.23,56.25,50.04,36.56,37.44,3.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:26,19.23,56.25,50.04,36.56,37.44,3.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:28,19.23,56.24,50.05,36.56,37.44,3.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:29,19.24,56.24,50.05,36.56,37.44,3.3,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:30,19.24,56.24,50.06,36.56,37.44,3.3,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:35:31,19.24,56.24,50.06,36.56,37.44,3.3,0.9,Filtration,4/17/19,H,Upstream,Deanza
12:35:32,19.24,56.24,50.06,36.56,37.44,3.3,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:35:33,19.24,56.24,50.06,36.56,37.44,3.2,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:35:34,19.24,56.25,50.06,36.56,37.44,3.2,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:35:36,19.24,56.25,50.05,36.56,37.44,3.2,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:35:37,19.23,56.25,50.05,36.56,37.44,3.2,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:35:38,19.23,56.24,50.05,36.56,37.44,3.2,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:35:39,19.23,56.24,50.05,36.56,37.44,3.3,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:35:40,19.23,56.24,50.05,36.56,37.44,3.3,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:35:41,19.23,56.24,50.05,36.56,37.44,3.3,0.1,Filtration,4/17/19,H,Upstream,Deanza
