    Time, Temp_C,SpCond_mS/cm, Cond_mS/cm,  TDS_g/L,   Sal_ppt,Turbid_NTU,  Chl_ug/L,Experiment,    Date,Sonde,Position,Site
9:44:13,23.15,46.19,44.56,30.03,30,22.1,5.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:14,23.15,46.19,44.56,30.03,30,22.1,5.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:15,23.15,46.19,44.56,30.03,30,22.1,5.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:16,23.15,46.19,44.56,30.03,30,22.1,5.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:17,23.15,46.19,44.56,30.03,30,22,5.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:18,23.15,46.19,44.56,30.03,30,22,5.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:19,23.15,46.19,44.56,30.02,29.99,22,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:20,23.15,46.19,44.56,30.02,29.99,22,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:21,23.15,46.19,44.56,30.03,30,22,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:22,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:23,23.15,46.19,44.56,30.03,30,21.9,5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:24,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:25,23.15,46.19,44.56,30.03,30,22,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:26,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:27,23.15,46.19,44.56,30.03,30,22,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:28,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:29,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:30,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:31,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:32,23.15,46.19,44.56,30.03,30,22,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:33,23.15,46.19,44.56,30.03,30,22,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:34,23.15,46.19,44.56,30.03,30,22,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:35,23.15,46.19,44.56,30.02,29.99,22,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:36,23.15,46.19,44.56,30.03,30,22,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:37,23.15,46.19,44.56,30.02,29.99,22.1,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:38,23.15,46.19,44.56,30.02,29.99,22.1,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:39,23.15,46.19,44.56,30.02,29.99,22.2,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:40,23.15,46.19,44.56,30.02,29.99,22.2,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:41,23.15,46.19,44.56,30.02,29.99,22.1,5.1,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:42,23.15,46.19,44.56,30.02,29.99,22.2,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:43,23.16,46.19,44.56,30.02,29.99,22.2,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:44,23.16,46.19,44.56,30.02,29.99,22.2,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:45,23.16,46.19,44.56,30.02,29.99,22.2,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:46,23.16,46.19,44.56,30.02,29.99,22.2,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:47,23.16,46.19,44.56,30.02,29.99,22.3,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:48,23.16,46.19,44.56,30.02,29.99,22.3,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:49,23.16,46.19,44.56,30.02,29.99,22.3,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:50,23.16,46.19,44.56,30.02,29.99,22.3,5.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:51,23.16,46.19,44.56,30.02,29.99,22.3,5.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:52,23.16,46.19,44.56,30.02,29.99,22.3,5.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:53,23.16,46.19,44.56,30.02,29.99,22.3,5.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:54,23.16,46.19,44.56,30.02,29.99,22.4,5.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:55,23.16,46.19,44.56,30.02,29.99,22.4,5.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:56,23.16,46.19,44.56,30.02,29.99,22.4,5.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:57,23.16,46.19,44.56,30.02,29.99,22.3,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:58,23.15,46.19,44.56,30.02,29.99,22.3,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:44:59,23.15,46.19,44.56,30.02,29.99,22.3,5.3,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:00,23.15,46.19,44.56,30.02,29.99,22.3,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:01,23.15,46.19,44.56,30.02,29.99,22.2,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:02,23.15,46.19,44.56,30.02,29.99,22.2,5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:03,23.15,46.19,44.56,30.02,29.99,22.2,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:04,23.15,46.19,44.56,30.02,29.99,22.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:05,23.15,46.19,44.56,30.03,30,22.1,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:06,23.15,46.19,44.56,30.02,29.99,22.1,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:07,23.15,46.19,44.56,30.02,29.99,22.1,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:08,23.15,46.19,44.56,30.03,30,22.1,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:09,23.15,46.19,44.56,30.03,30,22.1,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:10,23.15,46.19,44.56,30.03,30,22.1,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:11,23.15,46.19,44.56,30.03,30,22,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:12,23.15,46.19,44.56,30.03,30,22.1,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:13,23.15,46.19,44.56,30.02,29.99,22.1,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:14,23.15,46.19,44.56,30.02,29.99,22.1,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:15,23.15,46.19,44.56,30.02,29.99,22,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:16,23.15,46.19,44.56,30.02,29.99,22,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:17,23.15,46.19,44.56,30.02,29.99,22,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:18,23.15,46.19,44.56,30.02,29.99,22,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:19,23.15,46.19,44.56,30.02,29.99,22,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:20,23.15,46.19,44.56,30.02,29.99,22,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:21,23.15,46.19,44.56,30.02,29.99,22,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:22,23.15,46.19,44.56,30.02,29.99,22,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:23,23.15,46.19,44.56,30.02,29.99,21.9,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:24,23.15,46.19,44.56,30.02,29.99,21.9,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:25,23.15,46.19,44.56,30.02,29.99,22,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:26,23.15,46.19,44.56,30.02,29.99,21.9,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:27,23.15,46.19,44.56,30.02,29.99,21.9,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:28,23.15,46.19,44.56,30.02,29.99,21.9,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:29,23.15,46.19,44.56,30.02,29.99,21.9,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:30,23.15,46.19,44.56,30.02,29.99,21.9,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:31,23.15,46.19,44.56,30.02,29.99,21.9,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:32,23.15,46.19,44.56,30.02,29.99,21.9,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:33,23.15,46.19,44.56,30.02,29.99,21.8,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:34,23.15,46.19,44.56,30.02,29.99,21.8,5.2,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:35,23.15,46.19,44.56,30.02,29.99,21.7,5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:36,23.15,46.19,44.56,30.02,29.99,21.7,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:37,23.15,46.19,44.56,30.03,30,21.7,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:38,23.15,46.19,44.56,30.02,29.99,21.7,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:39,23.15,46.19,44.56,30.03,30,21.7,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:40,23.15,46.19,44.56,30.02,30,21.6,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:41,23.15,46.19,44.56,30.02,30,21.6,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:42,23.15,46.19,44.56,30.02,30,21.7,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:43,23.15,46.19,44.56,30.02,29.99,21.6,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:44,23.15,46.19,44.56,30.02,29.99,21.6,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:45,23.15,46.19,44.56,30.02,29.99,21.6,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:46,23.15,46.19,44.56,30.02,29.99,21.6,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:47,23.15,46.19,44.56,30.02,29.99,21.6,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:48,23.15,46.19,44.56,30.02,29.99,21.6,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:49,23.15,46.19,44.56,30.02,29.99,21.6,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:50,23.15,46.19,44.56,30.02,29.99,21.6,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:51,23.15,46.19,44.56,30.02,29.99,21.6,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:52,23.15,46.19,44.56,30.02,29.99,21.5,4.4,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:53,23.15,46.19,44.56,30.02,29.99,21.5,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:54,23.15,46.19,44.56,30.02,29.99,21.4,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
