    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal_ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
11:06:16,21.21,54.78,50.82,35.61,36.34,0.7,3.8,Filtration,10/17/18,H,upstream,San Diego
11:06:17,21.21,54.78,50.81,35.6,36.34,0.7,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:18,21.21,54.78,50.81,35.61,36.34,0.7,4,Filtration,10/17/18,H,upstream,San Diego
11:06:19,21.21,54.78,50.81,35.61,36.34,0.7,3.8,Filtration,10/17/18,H,upstream,San Diego
11:06:20,21.21,54.78,50.81,35.6,36.34,0.7,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:21,21.21,54.78,50.81,35.6,36.34,0.7,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:22,21.21,54.78,50.81,35.6,36.34,0.7,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:23,21.21,54.77,50.81,35.6,36.33,0.7,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:24,21.21,54.77,50.81,35.6,36.33,0.7,3.8,Filtration,10/17/18,H,upstream,San Diego
11:06:25,21.21,54.77,50.81,35.6,36.33,0.6,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:26,21.22,54.77,50.81,35.6,36.33,0.6,3.8,Filtration,10/17/18,H,upstream,San Diego
11:06:27,21.22,54.77,50.81,35.6,36.33,0.6,3.8,Filtration,10/17/18,H,upstream,San Diego
11:06:28,21.22,54.76,50.81,35.59,36.32,0.6,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:29,21.23,54.76,50.81,35.59,36.32,0.6,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:30,21.23,54.76,50.81,35.59,36.32,0.6,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:31,21.23,54.75,50.81,35.59,36.32,0.6,3.5,Filtration,10/17/18,H,upstream,San Diego
11:06:32,21.23,54.75,50.81,35.59,36.32,0.6,3.5,Filtration,10/17/18,H,upstream,San Diego
11:06:33,21.23,54.75,50.81,35.59,36.32,0.6,3.4,Filtration,10/17/18,H,upstream,San Diego
11:06:34,21.23,54.75,50.82,35.59,36.32,0.6,3.3,Filtration,10/17/18,H,upstream,San Diego
11:06:35,21.24,54.75,50.82,35.59,36.32,0.6,3.2,Filtration,10/17/18,H,upstream,San Diego
11:06:36,21.24,54.75,50.82,35.59,36.32,0.6,3.4,Filtration,10/17/18,H,upstream,San Diego
11:06:37,21.24,54.75,50.82,35.59,36.32,0.6,3.3,Filtration,10/17/18,H,upstream,San Diego
11:06:38,21.24,54.75,50.82,35.59,36.32,0.6,3.3,Filtration,10/17/18,H,upstream,San Diego
11:06:39,21.24,54.76,50.82,35.59,36.32,0.6,3.5,Filtration,10/17/18,H,upstream,San Diego
11:06:40,21.24,54.76,50.82,35.59,36.32,0.6,3.5,Filtration,10/17/18,H,upstream,San Diego
11:06:41,21.24,54.76,50.82,35.59,36.32,0.6,3.5,Filtration,10/17/18,H,upstream,San Diego
11:06:42,21.24,54.76,50.82,35.6,36.32,0.5,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:43,21.24,54.76,50.83,35.6,36.32,0.6,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:44,21.24,54.76,50.83,35.6,36.32,0.5,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:45,21.24,54.76,50.83,35.59,36.32,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:46,21.24,54.76,50.83,35.59,36.32,0.5,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:47,21.24,54.76,50.83,35.6,36.32,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:48,21.24,54.76,50.83,35.6,36.32,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:49,21.24,54.76,50.83,35.6,36.32,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:50,21.24,54.76,50.83,35.6,36.33,0.5,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:51,21.24,54.77,50.83,35.6,36.33,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:52,21.23,54.77,50.83,35.6,36.33,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:06:53,21.23,54.77,50.83,35.6,36.33,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:54,21.23,54.77,50.83,35.6,36.33,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:06:55,21.23,54.77,50.83,35.6,36.33,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:56,21.23,54.77,50.83,35.6,36.33,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:57,21.23,54.77,50.83,35.6,36.33,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:06:58,21.23,54.77,50.83,35.6,36.33,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:06:59,21.23,54.77,50.83,35.6,36.33,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:07:00,21.23,54.77,50.83,35.6,36.33,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:01,21.23,54.77,50.83,35.6,36.33,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:07:02,21.23,54.77,50.83,35.6,36.33,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:07:03,21.23,54.77,50.83,35.6,36.33,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:07:04,21.23,54.77,50.83,35.6,36.33,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:07:05,21.23,54.77,50.83,35.6,36.33,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:07:06,21.23,54.77,50.83,35.6,36.33,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:07:07,21.23,54.77,50.83,35.6,36.33,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:07:08,21.22,54.78,50.83,35.61,36.34,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:07:09,21.22,54.78,50.83,35.61,36.34,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:07:10,21.22,54.78,50.83,35.61,36.34,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:07:11,21.22,54.78,50.83,35.61,36.34,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:07:12,21.22,54.78,50.83,35.61,36.34,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:07:13,21.22,54.78,50.83,35.61,36.34,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:07:14,21.21,54.78,50.82,35.61,36.34,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:07:15,21.21,54.79,50.82,35.61,36.34,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:07:16,21.21,54.79,50.82,35.61,36.34,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:07:17,21.21,54.79,50.82,35.61,36.34,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:07:18,21.21,54.78,50.82,35.61,36.34,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:07:19,21.22,54.78,50.82,35.61,36.34,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:07:20,21.22,54.78,50.82,35.61,36.34,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:07:21,21.22,54.78,50.82,35.61,36.34,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:07:22,21.22,54.78,50.82,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:23,21.22,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:24,21.22,54.78,50.82,35.61,36.34,0.4,4,Filtration,10/17/18,H,upstream,San Diego
11:07:25,21.22,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:26,21.22,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:27,21.22,54.78,50.82,35.61,36.34,0.4,4,Filtration,10/17/18,H,upstream,San Diego
11:07:28,21.22,54.78,50.82,35.61,36.34,0.4,4.1,Filtration,10/17/18,H,upstream,San Diego
11:07:29,21.22,54.78,50.82,35.61,36.34,0.4,4.1,Filtration,10/17/18,H,upstream,San Diego
11:07:30,21.22,54.78,50.82,35.61,36.34,0.4,4,Filtration,10/17/18,H,upstream,San Diego
11:07:31,21.21,54.78,50.82,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:32,21.21,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:33,21.21,54.78,50.82,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:34,21.21,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:35,21.21,54.78,50.82,35.61,36.34,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:07:36,21.21,54.78,50.82,35.61,36.34,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:07:37,21.21,54.78,50.82,35.61,36.34,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:07:38,21.21,54.78,50.82,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:39,21.21,54.78,50.82,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:40,21.21,54.78,50.82,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:41,21.21,54.78,50.82,35.61,36.34,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:07:42,21.21,54.78,50.82,35.61,36.34,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:07:43,21.21,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:44,21.21,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:45,21.21,54.78,50.82,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:46,21.21,54.78,50.82,35.61,36.34,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:07:47,21.21,54.78,50.82,35.61,36.34,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:07:48,21.21,54.78,50.81,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:49,21.21,54.78,50.81,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:50,21.21,54.78,50.81,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:51,21.21,54.78,50.81,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:52,21.21,54.78,50.81,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:53,21.21,54.78,50.81,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:54,21.21,54.78,50.81,35.61,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:55,21.21,54.78,50.81,35.61,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:56,21.21,54.78,50.81,35.6,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:57,21.21,54.78,50.81,35.6,36.34,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:07:58,21.21,54.78,50.81,35.6,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:07:59,21.21,54.78,50.81,35.6,36.34,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:08:00,21.21,54.78,50.81,35.6,36.33,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:08:01,21.21,54.78,50.81,35.6,36.33,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:08:02,21.21,54.78,50.81,35.6,36.34,0.4,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:03,21.21,54.78,50.81,35.6,36.34,0.4,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:04,21.21,54.78,50.81,35.61,36.34,0.4,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:05,21.21,54.78,50.81,35.61,36.34,0.4,4.2,Filtration,10/17/18,H,upstream,San Diego
11:08:06,21.21,54.78,50.81,35.6,36.34,0.4,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:07,21.22,54.77,50.81,35.6,36.33,0.4,4,Filtration,10/17/18,H,upstream,San Diego
11:08:08,21.22,54.77,50.81,35.6,36.33,0.4,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:09,21.22,54.77,50.81,35.6,36.33,0.4,4.2,Filtration,10/17/18,H,upstream,San Diego
11:08:10,21.22,54.77,50.81,35.6,36.33,0.4,4.5,Filtration,10/17/18,H,upstream,San Diego
11:08:11,21.22,54.77,50.81,35.6,36.33,0.4,4.4,Filtration,10/17/18,H,upstream,San Diego
11:08:12,21.22,54.77,50.81,35.6,36.33,0.4,4.5,Filtration,10/17/18,H,upstream,San Diego
11:08:13,21.22,54.77,50.81,35.6,36.33,0.4,4.5,Filtration,10/17/18,H,upstream,San Diego
11:08:14,21.22,54.77,50.81,35.6,36.33,0.4,4.5,Filtration,10/17/18,H,upstream,San Diego
11:08:15,21.22,54.77,50.81,35.6,36.33,0.3,4.3,Filtration,10/17/18,H,upstream,San Diego
11:08:16,21.22,54.77,50.81,35.6,36.33,0.3,4.2,Filtration,10/17/18,H,upstream,San Diego
11:08:17,21.22,54.77,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:18,21.22,54.77,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:19,21.22,54.77,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:20,21.22,54.76,50.81,35.6,36.33,0.3,4.2,Filtration,10/17/18,H,upstream,San Diego
11:08:21,21.22,54.76,50.81,35.6,36.33,0.3,4.2,Filtration,10/17/18,H,upstream,San Diego
11:08:22,21.22,54.76,50.81,35.6,36.33,0.3,4.2,Filtration,10/17/18,H,upstream,San Diego
11:08:23,21.22,54.76,50.81,35.6,36.33,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:08:24,21.22,54.76,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:25,21.22,54.76,50.81,35.6,36.33,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:08:26,21.22,54.76,50.81,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:08:27,21.22,54.76,50.81,35.6,36.33,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:08:28,21.22,54.77,50.81,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:08:29,21.22,54.77,50.81,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:08:30,21.22,54.77,50.81,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:08:31,21.22,54.77,50.81,35.6,36.33,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:08:32,21.22,54.77,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:33,21.22,54.77,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:34,21.22,54.77,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:35,21.22,54.76,50.81,35.6,36.33,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:08:36,21.23,54.76,50.81,35.6,36.32,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:08:37,21.23,54.76,50.81,35.6,36.32,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:08:38,21.22,54.76,50.81,35.6,36.33,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:08:39,21.22,54.77,50.82,35.6,36.33,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:08:40,21.22,54.77,50.82,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:08:41,21.22,54.77,50.82,35.6,36.33,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:08:42,21.21,54.78,50.82,35.6,36.33,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:08:43,21.21,54.78,50.82,35.61,36.34,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:08:44,21.21,54.78,50.81,35.61,36.34,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:08:45,21.2,54.79,50.81,35.61,36.34,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:08:46,21.2,54.79,50.81,35.61,36.34,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:08:47,21.2,54.79,50.81,35.61,36.35,0.3,3.5,Filtration,10/17/18,H,upstream,San Diego
11:08:48,21.2,54.79,50.81,35.62,36.35,0.3,3.4,Filtration,10/17/18,H,upstream,San Diego
11:08:49,21.2,54.79,50.81,35.62,36.35,0.3,3.5,Filtration,10/17/18,H,upstream,San Diego
11:08:50,21.2,54.79,50.81,35.62,36.35,0.3,3.5,Filtration,10/17/18,H,upstream,San Diego
11:08:51,21.2,54.79,50.81,35.62,36.35,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:08:52,21.2,54.79,50.81,35.61,36.34,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:08:53,21.2,54.79,50.81,35.61,36.34,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:08:54,21.2,54.79,50.81,35.61,36.34,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:08:55,21.2,54.79,50.81,35.61,36.34,0.3,3.5,Filtration,10/17/18,H,upstream,San Diego
11:08:56,21.2,54.79,50.81,35.61,36.34,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:08:57,21.2,54.79,50.81,35.61,36.34,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:08:58,21.2,54.79,50.81,35.61,36.34,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:08:59,21.2,54.79,50.81,35.61,36.34,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:00,21.2,54.78,50.81,35.61,36.34,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:01,21.2,54.78,50.81,35.61,36.34,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:02,21.2,54.78,50.81,35.61,36.34,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:03,21.2,54.78,50.81,35.61,36.34,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:04,21.2,54.78,50.81,35.61,36.34,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:05,21.2,54.78,50.81,35.61,36.34,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:06,21.2,54.78,50.81,35.61,36.34,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:07,21.2,54.78,50.81,35.61,36.34,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:09:08,21.2,54.78,50.8,35.61,36.34,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:09:09,21.2,54.78,50.8,35.61,36.34,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:09:10,21.2,54.78,50.8,35.61,36.34,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:09:11,21.2,54.78,50.8,35.6,36.34,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:09:12,21.2,54.78,50.8,35.6,36.34,0.5,3.5,Filtration,10/17/18,H,upstream,San Diego
11:09:13,21.2,54.78,50.8,35.6,36.33,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:09:14,21.2,54.77,50.8,35.6,36.33,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:09:15,21.2,54.77,50.8,35.6,36.33,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:09:16,21.2,54.77,50.8,35.6,36.33,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:17,21.2,54.77,50.8,35.6,36.33,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:18,21.2,54.77,50.8,35.6,36.33,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:19,21.2,54.77,50.8,35.6,36.33,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:20,21.2,54.77,50.8,35.6,36.33,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:21,21.2,54.77,50.8,35.6,36.33,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:22,21.2,54.77,50.8,35.6,36.33,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:23,21.2,54.77,50.8,35.6,36.33,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:24,21.2,54.77,50.8,35.6,36.33,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:25,21.21,54.77,50.8,35.6,36.33,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:26,21.21,54.77,50.8,35.6,36.33,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:27,21.21,54.76,50.8,35.6,36.32,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:28,21.21,54.76,50.8,35.59,36.32,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:29,21.21,54.76,50.8,35.59,36.32,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:30,21.22,54.75,50.8,35.59,36.32,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:31,21.22,54.75,50.8,35.59,36.32,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:32,21.22,54.75,50.8,35.59,36.31,0.4,2.8,Filtration,10/17/18,H,upstream,San Diego
11:09:33,21.22,54.75,50.8,35.59,36.31,0.4,3,Filtration,10/17/18,H,upstream,San Diego
11:09:34,21.22,54.75,50.8,35.59,36.31,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:35,21.23,54.75,50.8,35.58,36.31,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:36,21.23,54.74,50.8,35.58,36.31,0.4,3.1,Filtration,10/17/18,H,upstream,San Diego
11:09:37,21.23,54.75,50.8,35.58,36.31,0.4,3,Filtration,10/17/18,H,upstream,San Diego
11:09:38,21.23,54.75,50.8,35.58,36.31,0.4,3,Filtration,10/17/18,H,upstream,San Diego
11:09:39,21.23,54.75,50.8,35.58,36.31,0.4,3,Filtration,10/17/18,H,upstream,San Diego
11:09:40,21.23,54.75,50.8,35.59,36.31,0.4,3.2,Filtration,10/17/18,H,upstream,San Diego
11:09:41,21.23,54.75,50.8,35.59,36.31,0.4,3.3,Filtration,10/17/18,H,upstream,San Diego
11:09:42,21.23,54.75,50.8,35.59,36.32,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:09:43,21.23,54.75,50.81,35.59,36.32,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:09:44,21.23,54.75,50.81,35.59,36.32,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:09:45,21.23,54.75,50.81,35.59,36.32,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:09:46,21.23,54.75,50.81,35.59,36.32,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:09:47,21.23,54.75,50.81,35.59,36.32,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:09:48,21.23,54.76,50.81,35.59,36.32,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:09:49,21.23,54.76,50.81,35.59,36.32,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:09:50,21.23,54.76,50.81,35.59,36.32,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:09:51,21.23,54.76,50.82,35.59,36.32,0.4,3.9,Filtration,10/17/18,H,upstream,San Diego
11:09:52,21.23,54.76,50.82,35.59,36.32,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:09:53,21.23,54.76,50.82,35.59,36.32,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:09:54,21.23,54.76,50.82,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:09:55,21.23,54.76,50.82,35.6,36.33,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:09:56,21.23,54.77,50.82,35.6,36.33,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:09:57,21.23,54.77,50.82,35.6,36.33,0.3,3.5,Filtration,10/17/18,H,upstream,San Diego
11:09:58,21.23,54.77,50.82,35.6,36.33,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:09:59,21.23,54.77,50.82,35.6,36.33,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:10:00,21.23,54.77,50.82,35.6,36.33,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:10:01,21.23,54.77,50.83,35.6,36.33,0.3,3.5,Filtration,10/17/18,H,upstream,San Diego
11:10:02,21.23,54.77,50.83,35.6,36.33,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:10:03,21.23,54.77,50.83,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:10:04,21.23,54.77,50.83,35.6,36.33,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:10:05,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:06,21.23,54.77,50.83,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:10:07,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:08,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:09,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:10,21.23,54.77,50.83,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:10:11,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:12,21.23,54.77,50.83,35.6,36.33,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:10:13,21.23,54.77,50.83,35.6,36.33,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:10:14,21.23,54.77,50.83,35.6,36.33,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:10:15,21.23,54.77,50.83,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:10:16,21.23,54.77,50.83,35.6,36.33,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:10:17,21.23,54.77,50.83,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:10:18,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:19,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:20,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:21,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:22,21.23,54.77,50.83,35.6,36.33,0.3,3.9,Filtration,10/17/18,H,upstream,San Diego
11:10:23,21.23,54.77,50.83,35.6,36.33,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
