    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal_ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
12:30:19,24.32,45.8,45.21,29.77,29.69,51.2,5.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:20,24.32,45.8,45.21,29.77,29.69,51.2,5.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:21,24.32,45.8,45.21,29.77,29.69,51.2,5.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:22,24.32,45.8,45.21,29.77,29.69,51.2,5.6,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:23,24.32,45.8,45.21,29.77,29.69,50.9,5.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:24,24.32,45.8,45.21,29.77,29.69,50.9,5.7,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:25,24.32,45.8,45.21,29.77,29.69,50.7,5.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:26,24.32,45.8,45.21,29.77,29.69,50.7,5.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:27,24.32,45.8,45.21,29.77,29.69,50.5,5.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:28,24.32,45.8,45.21,29.77,29.69,50.5,5.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:29,24.32,45.8,45.21,29.77,29.69,50.4,5.9,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:30,24.32,45.8,45.21,29.77,29.69,50.3,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:31,24.32,45.81,45.21,29.77,29.69,50.1,6.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:32,24.32,45.81,45.21,29.77,29.69,50.2,6.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:33,24.32,45.8,45.21,29.77,29.69,50,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:34,24.32,45.8,45.21,29.77,29.69,49.9,6.3,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:35,24.32,45.8,45.21,29.77,29.69,49.9,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:36,24.32,45.8,45.21,29.77,29.69,49.9,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:37,24.32,45.8,45.21,29.77,29.69,49.9,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:38,24.32,45.8,45.21,29.77,29.69,50,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:39,24.32,45.8,45.21,29.77,29.69,49.9,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:40,24.32,45.8,45.21,29.77,29.69,49.8,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:41,24.32,45.8,45.21,29.77,29.69,49.8,6,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:42,24.32,45.8,45.21,29.77,29.69,49.8,6,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:43,24.32,45.81,45.21,29.77,29.69,49.6,5.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:44,24.32,45.81,45.21,29.77,29.69,49.5,5.8,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:45,24.32,45.81,45.21,29.77,29.69,49.5,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:46,24.32,45.81,45.21,29.77,29.69,49.4,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:47,24.32,45.81,45.21,29.77,29.69,49.3,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:48,24.32,45.81,45.21,29.77,29.69,49.3,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:49,24.32,45.81,45.21,29.77,29.69,49.1,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:50,24.32,45.81,45.21,29.77,29.69,49,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:51,24.32,45.81,45.21,29.77,29.69,49,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:52,24.32,45.81,45.21,29.77,29.69,48.8,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:53,24.32,45.81,45.21,29.77,29.69,48.8,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:54,24.32,45.81,45.21,29.77,29.69,48.7,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:55,24.32,45.81,45.21,29.77,29.69,48.7,6.2,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:56,24.32,45.81,45.21,29.77,29.69,48.6,6.1,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:57,24.32,45.81,45.21,29.77,29.69,48.6,6,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:58,24.32,45.8,45.21,29.77,29.69,48.7,6,Flood Filtration,7/17/18,H,Up,San Rafael
12:30:59,24.31,45.81,45.21,29.77,29.69,48.7,6,Flood Filtration,7/17/18,H,Up,San Rafael
12:31:00,24.31,45.81,45.21,29.77,29.69,48.7,6,Flood Filtration,7/17/18,H,Up,San Rafael
12:41:00,24.1,2.259,2.22,1.468,1.16,51.8,21.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:01,22.9,5.983,5.743,3.889,3.25,49.5,30.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:03,23.48,46.05,44.72,29.93,29.89,60.5,27.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:04,24,46.14,45.26,29.99,29.94,65.4,25.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:05,24.14,46.02,45.26,29.91,29.85,65.5,23,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:06,24.16,46.01,45.26,29.9,29.84,65.6,22.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:07,24.19,45.98,45.27,29.89,29.82,65.6,21,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:08,24.22,45.95,45.27,29.87,29.8,65.6,19.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:09,24.22,45.95,45.27,29.87,29.8,65.6,18.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:11,24.24,45.93,45.27,29.85,29.78,64.9,17.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:12,24.26,45.92,45.27,29.85,29.78,63.8,15.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:13,24.27,45.91,45.27,29.84,29.77,62.9,14.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:14,24.27,45.91,45.27,29.84,29.77,62.6,13.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:15,24.27,45.9,45.27,29.84,29.77,62,13.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:16,24.28,45.9,45.27,29.83,29.76,61.2,12.6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:17,24.28,45.9,45.27,29.83,29.76,61.1,12.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:19,24.28,45.9,45.27,29.83,29.76,60.6,11.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:20,24.28,45.89,45.27,29.83,29.76,60.1,11,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:21,24.28,45.89,45.27,29.83,29.76,59.2,10.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:22,24.28,45.89,45.27,29.83,29.76,58.9,10.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:23,24.28,45.89,45.27,29.83,29.76,58.3,9.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:24,24.28,45.89,45.27,29.83,29.76,57.4,9.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:25,24.28,45.89,45.27,29.83,29.76,57.3,8.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:27,24.28,45.89,45.27,29.83,29.76,56.5,8.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:28,24.28,45.89,45.27,29.83,29.76,55.8,8.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:29,24.28,45.9,45.27,29.83,29.76,55.3,8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:30,24.28,45.9,45.27,29.83,29.76,55.1,7.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:31,24.28,45.9,45.27,29.83,29.76,54.8,7.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:32,24.28,45.9,45.27,29.83,29.76,54,7.6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:33,24.28,45.9,45.27,29.83,29.76,53.8,7.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:35,24.28,45.9,45.27,29.83,29.76,53.1,7.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:36,24.28,45.89,45.27,29.83,29.76,52.5,6.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:37,24.28,45.9,45.27,29.83,29.76,51.8,6.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:38,24.28,45.89,45.27,29.83,29.76,51.6,6.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:39,24.28,45.9,45.27,29.83,29.76,51.1,6.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:40,24.28,45.9,45.27,29.83,29.76,50.5,6.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:41,24.28,45.9,45.27,29.83,29.76,50.3,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:43,24.28,45.9,45.27,29.83,29.76,49.8,6.6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:44,24.28,45.9,45.27,29.83,29.76,49.3,6.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:45,24.28,45.9,45.27,29.83,29.76,48.8,6.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:46,24.28,45.9,45.27,29.83,29.76,48.7,6.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:47,24.28,45.89,45.27,29.83,29.76,48.4,6.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:48,24.28,45.9,45.27,29.83,29.76,48,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:49,24.28,45.89,45.26,29.83,29.76,48,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:51,24.28,45.89,45.26,29.83,29.76,47.9,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:52,24.28,45.89,45.26,29.83,29.76,47.7,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:53,24.28,45.89,45.26,29.83,29.76,47.5,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:54,24.28,45.89,45.26,29.83,29.76,47.4,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:55,24.27,45.89,45.26,29.83,29.76,47.2,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:56,24.27,45.89,45.26,29.83,29.76,46.9,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:57,24.27,45.89,45.26,29.83,29.76,46.8,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:41:59,24.27,45.89,45.26,29.83,29.76,46.5,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:00,24.27,45.89,45.26,29.83,29.76,46.3,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:01,24.27,45.89,45.26,29.83,29.76,46,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:03,24.27,45.9,45.26,29.83,29.76,45.7,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:04,24.27,45.9,45.26,29.83,29.76,45.4,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:05,24.27,45.89,45.26,29.83,29.76,45.2,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:06,24.27,45.89,45.26,29.83,29.76,45.1,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:07,24.27,45.89,45.26,29.83,29.76,44.9,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:08,24.27,45.89,45.26,29.83,29.76,44.8,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:09,24.27,45.89,45.26,29.83,29.76,44.7,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:11,24.27,45.89,45.26,29.83,29.76,44.4,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:12,24.28,45.89,45.26,29.83,29.76,44.1,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:13,24.28,45.89,45.26,29.83,29.76,43.9,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:14,24.28,45.9,45.26,29.83,29.76,43.8,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:15,24.28,45.89,45.26,29.83,29.76,43.8,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:16,24.28,45.89,45.26,29.83,29.76,43.7,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:17,24.28,45.89,45.26,29.83,29.76,43.6,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:19,24.28,45.89,45.26,29.83,29.76,43.3,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:20,24.28,45.89,45.26,29.83,29.76,43.3,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:21,24.27,45.9,45.26,29.83,29.76,43.3,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:22,24.27,45.9,45.26,29.83,29.76,43.2,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:23,24.27,45.89,45.26,29.83,29.76,43.2,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:24,24.27,45.89,45.26,29.83,29.76,43.1,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:25,24.27,45.89,45.26,29.83,29.76,43.1,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:27,24.27,45.89,45.26,29.83,29.76,42.9,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:28,24.27,45.89,45.26,29.83,29.76,42.8,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:29,24.27,45.9,45.26,29.83,29.76,42.6,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:30,24.27,45.9,45.26,29.83,29.76,42.5,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:31,24.27,45.9,45.26,29.83,29.76,42.4,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:32,24.27,45.9,45.26,29.83,29.76,42.2,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:33,24.27,45.9,45.26,29.83,29.76,42.1,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:35,24.27,45.9,45.26,29.83,29.76,41.9,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:36,24.27,45.9,45.26,29.83,29.76,41.8,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:37,24.27,45.9,45.26,29.83,29.76,41.6,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:38,24.27,45.9,45.26,29.83,29.76,41.5,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:39,24.28,45.9,45.26,29.83,29.76,41.5,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:40,24.28,45.9,45.26,29.83,29.76,41.4,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:41,24.28,45.9,45.26,29.83,29.76,41.3,5.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:43,24.28,45.9,45.26,29.83,29.76,41.3,5.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:44,24.28,45.9,45.26,29.83,29.76,41.1,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:45,24.28,45.9,45.26,29.83,29.76,41.1,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:46,24.28,45.9,45.26,29.83,29.76,41.1,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:47,24.28,45.9,45.26,29.83,29.76,41,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:48,24.28,45.9,45.26,29.83,29.76,40.9,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:49,24.27,45.9,45.26,29.83,29.76,40.8,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:51,24.27,45.9,45.26,29.83,29.76,41,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:52,24.27,45.9,45.26,29.83,29.76,40.8,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:53,24.27,45.9,45.26,29.83,29.76,40.8,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:54,24.27,45.9,45.26,29.83,29.76,41,5.7,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:55,24.27,45.9,45.26,29.83,29.76,41,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:56,24.27,45.9,45.26,29.83,29.76,41.1,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:57,24.27,45.9,45.26,29.83,29.76,41.1,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:42:59,24.27,45.9,45.26,29.83,29.76,41.1,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:00,24.27,45.9,45.26,29.83,29.76,41.2,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:01,24.27,45.9,45.26,29.83,29.76,41.6,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:03,24.27,45.89,45.26,29.83,29.76,41.8,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:04,24.27,45.89,45.25,29.83,29.76,41.8,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:05,24.27,45.9,45.26,29.83,29.76,41.9,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:06,24.27,45.9,45.25,29.83,29.76,41.9,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:07,24.27,45.9,45.26,29.83,29.76,42,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:08,24.27,45.9,45.26,29.83,29.76,41.9,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:09,24.27,45.9,45.26,29.83,29.76,41.9,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:11,24.27,45.9,45.26,29.83,29.76,41.8,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:12,24.27,45.9,45.26,29.83,29.76,41.8,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:13,24.27,45.9,45.26,29.83,29.76,41.6,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:14,24.27,45.89,45.25,29.83,29.76,41.5,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:15,24.27,45.9,45.25,29.83,29.76,41.6,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:16,24.27,45.89,45.25,29.83,29.76,41.6,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:17,24.27,45.89,45.25,29.83,29.76,41.6,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:19,24.27,45.9,45.25,29.83,29.76,41.6,6.5,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:20,24.26,45.9,45.25,29.83,29.76,41.6,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:21,24.26,45.9,45.25,29.83,29.76,41.7,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:22,24.26,45.9,45.25,29.83,29.76,41.8,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:23,24.26,45.9,45.25,29.83,29.76,41.8,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:24,24.26,45.9,45.25,29.83,29.76,41.8,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:25,24.26,45.9,45.25,29.83,29.76,41.8,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:27,24.26,45.9,45.25,29.83,29.76,41.8,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:28,24.26,45.9,45.25,29.83,29.76,41.7,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:29,24.26,45.9,45.25,29.83,29.76,41.6,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:30,24.26,45.9,45.25,29.83,29.76,41.6,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:31,24.26,45.9,45.25,29.83,29.76,41.6,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:32,24.26,45.9,45.25,29.83,29.76,41.6,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:33,24.26,45.9,45.25,29.83,29.76,41.6,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:35,24.26,45.9,45.25,29.83,29.76,41.7,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:36,24.26,45.9,45.25,29.83,29.76,41.7,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:37,24.26,45.9,45.25,29.83,29.76,41.7,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:38,24.26,45.9,45.25,29.83,29.76,41.7,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:39,24.26,45.9,45.25,29.83,29.76,41.8,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:40,24.26,45.9,45.25,29.83,29.76,41.9,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:41,24.26,45.9,45.25,29.83,29.76,41.9,6.3,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:43,24.26,45.9,45.25,29.83,29.76,41.8,6.4,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:44,24.26,45.9,45.25,29.83,29.76,41.7,6.2,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:45,24.26,45.9,45.25,29.83,29.76,41.5,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:46,24.26,45.9,45.25,29.83,29.76,41.5,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:47,24.26,45.9,45.25,29.83,29.76,41.4,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:48,24.26,45.9,45.25,29.83,29.76,41.3,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:49,24.26,45.9,45.25,29.83,29.76,41.2,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:51,24.26,45.9,45.25,29.83,29.76,41.2,6,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:52,24.26,45.89,45.25,29.83,29.76,41.3,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:53,24.26,45.9,45.24,29.83,29.76,41.3,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:54,24.26,45.9,45.24,29.83,29.76,41.4,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:55,24.26,45.9,45.24,29.83,29.76,41.5,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:56,24.26,45.9,45.24,29.83,29.76,41.6,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:57,24.26,45.9,45.24,29.83,29.76,41.7,5.9,Side-by-side-after,7/17/18,H,Up,San Rafael
12:43:59,24.26,45.9,45.24,29.83,29.76,41.9,6.1,Side-by-side-after,7/17/18,H,Up,San Rafael
12:44:00,24.26,45.9,45.25,29.83,29.76,41.9,5.8,Side-by-side-after,7/17/18,H,Up,San Rafael
8:42:00,22.92,45.56,43.75,29.62,29.54,36.9,6.3,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:01,22.92,45.56,43.75,29.62,29.54,36.5,6,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:02,22.91,45.56,43.75,29.62,29.54,36.3,6.1,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:04,22.91,45.57,43.75,29.62,29.55,36,6.1,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:05,22.91,45.57,43.75,29.62,29.55,35.5,6.1,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:06,22.9,45.57,43.74,29.62,29.55,35.2,5.9,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:07,22.9,45.57,43.74,29.62,29.55,35,5.8,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:08,22.9,45.57,43.74,29.62,29.55,34.9,6,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:09,22.9,45.57,43.74,29.62,29.55,34.6,5.9,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:10,22.9,45.57,43.74,29.62,29.55,34.4,5.9,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:12,22.9,45.57,43.74,29.62,29.55,34.1,6,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:13,22.9,45.57,43.74,29.62,29.55,33.8,6,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:14,22.9,45.57,43.74,29.62,29.55,33.5,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:15,22.9,45.57,43.75,29.62,29.55,33.4,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:16,22.9,45.57,43.75,29.62,29.55,33.2,6.1,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:17,22.9,45.57,43.75,29.62,29.55,32.9,6.1,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:18,22.9,45.57,43.75,29.62,29.55,32.8,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:20,22.9,45.57,43.75,29.62,29.55,32.5,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:21,22.9,45.57,43.74,29.62,29.55,32.3,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:22,22.9,45.57,43.74,29.62,29.55,32.1,6.3,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:23,22.89,45.57,43.74,29.62,29.55,32,6.3,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:24,22.89,45.58,43.74,29.62,29.55,31.8,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:25,22.89,45.58,43.74,29.62,29.55,31.5,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:26,22.89,45.58,43.74,29.62,29.55,31.5,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:28,22.89,45.58,43.74,29.62,29.55,31.3,6.3,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:29,22.89,45.57,43.74,29.62,29.55,31.3,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:30,22.9,45.57,43.74,29.62,29.55,31,6.3,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:31,22.9,45.57,43.74,29.62,29.55,30.9,6.3,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:32,22.9,45.57,43.74,29.62,29.55,30.8,6.5,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:33,22.9,45.57,43.74,29.62,29.55,30.7,6.4,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:34,22.9,45.58,43.74,29.62,29.55,30.6,6.3,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:36,22.89,45.58,43.74,29.62,29.55,30.4,6.4,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:37,22.89,45.58,43.74,29.62,29.55,30.3,6.5,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:38,22.89,45.58,43.74,29.62,29.55,30,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
8:42:39,22.89,45.58,43.74,29.62,29.55,30,6.2,side-by-side-before,7/17/18,G,Down,San Rafael
