    Time, Temp,SpCond, Cond,  TDS,   Sal,Turbid+,  Chl,Experiment,    Date,Sonde,Position,Site
9:10:26,16.04,55.9,46.34,36.34,37.15,12.8,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:10:27,16.04,55.9,46.34,36.34,37.15,12.9,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:10:28,16.04,55.9,46.34,36.34,37.15,12.9,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:10:29,16.04,55.9,46.34,36.34,37.15,13,3.2,Filtration,5/18/19,G,Down,Morro Bay
9:10:30,16.04,55.9,46.34,36.34,37.15,13,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:10:31,16.04,55.9,46.34,36.34,37.15,13,3,Filtration,5/18/19,G,Down,Morro Bay
9:10:32,16.04,55.9,46.34,36.34,37.15,12.9,3,Filtration,5/18/19,G,Down,Morro Bay
9:10:33,16.04,55.9,46.33,36.34,37.15,13,3.2,Filtration,5/18/19,G,Down,Morro Bay
9:10:34,16.04,55.9,46.33,36.34,37.15,13,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:10:35,16.04,55.9,46.33,36.34,37.14,13,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:10:36,16.04,55.9,46.33,36.34,37.15,13,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:10:37,16.04,55.9,46.33,36.34,37.15,12.9,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:10:38,16.04,55.9,46.33,36.34,37.15,13,3.2,Filtration,5/18/19,G,Down,Morro Bay
9:10:39,16.04,55.9,46.33,36.34,37.15,13,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:10:40,16.04,55.9,46.33,36.34,37.15,13,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:10:41,16.04,55.9,46.33,36.34,37.15,13,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:10:42,16.04,55.9,46.33,36.34,37.15,13,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:10:43,16.03,55.91,46.33,36.34,37.15,13.1,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:10:44,16.03,55.91,46.33,36.34,37.15,13.1,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:10:45,16.03,55.91,46.34,36.34,37.15,13.2,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:10:46,16.03,55.91,46.34,36.34,37.15,13.2,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:10:47,16.03,55.91,46.34,36.34,37.15,13.2,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:10:48,16.03,55.91,46.34,36.34,37.15,13.2,3.5,Filtration,5/18/19,G,Down,Morro Bay
9:10:49,16.03,55.91,46.34,36.34,37.15,13.3,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:10:50,16.03,55.91,46.34,36.34,37.15,13.2,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:10:51,16.03,55.92,46.34,36.35,37.16,13.3,3.6,Filtration,5/18/19,G,Down,Morro Bay
9:10:52,16.03,55.92,46.34,36.35,37.16,13.3,3.7,Filtration,5/18/19,G,Down,Morro Bay
9:10:53,16.03,55.92,46.34,36.35,37.16,13.4,3.7,Filtration,5/18/19,G,Down,Morro Bay
9:10:54,16.03,55.92,46.34,36.35,37.16,13.4,3.8,Filtration,5/18/19,G,Down,Morro Bay
9:10:55,16.03,55.92,46.33,36.35,37.16,13.3,3.7,Filtration,5/18/19,G,Down,Morro Bay
9:10:56,16.03,55.92,46.33,36.35,37.16,13.3,3.7,Filtration,5/18/19,G,Down,Morro Bay
9:10:57,16.03,55.92,46.33,36.35,37.16,13.3,3.5,Filtration,5/18/19,G,Down,Morro Bay
9:10:58,16.03,55.92,46.33,36.35,37.16,13.4,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:10:59,16.02,55.92,46.33,36.35,37.16,13.4,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:11:00,16.02,55.92,46.33,36.35,37.16,13.4,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:11:01,16.02,55.92,46.33,36.35,37.16,13.3,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:02,16.02,55.92,46.33,36.35,37.16,13.3,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:03,16.02,55.92,46.33,36.35,37.16,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:11:04,16.02,55.92,46.33,36.35,37.16,13.3,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:05,16.02,55.92,46.33,36.35,37.16,13.2,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:06,16.02,55.92,46.33,36.35,37.16,13.2,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:07,16.02,55.92,46.33,36.35,37.16,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:11:08,16.02,55.92,46.33,36.35,37.16,13.3,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:09,16.02,55.92,46.33,36.35,37.16,13.3,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:11:10,16.02,55.92,46.33,36.35,37.16,13.3,3.2,Filtration,5/18/19,G,Down,Morro Bay
9:11:11,16.02,55.92,46.33,36.35,37.16,13.3,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:11:12,16.02,55.92,46.33,36.35,37.16,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:11:13,16.02,55.92,46.33,36.35,37.16,13.3,3.2,Filtration,5/18/19,G,Down,Morro Bay
9:11:14,16.02,55.92,46.33,36.35,37.16,13.3,3.2,Filtration,5/18/19,G,Down,Morro Bay
9:11:15,16.02,55.92,46.33,36.35,37.16,13.3,3.5,Filtration,5/18/19,G,Down,Morro Bay
9:11:16,16.02,55.92,46.33,36.35,37.16,13.2,3.5,Filtration,5/18/19,G,Down,Morro Bay
9:11:17,16.01,55.92,46.32,36.35,37.16,13.2,3.6,Filtration,5/18/19,G,Down,Morro Bay
9:11:18,16.01,55.92,46.32,36.35,37.16,13.3,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:11:19,16.01,55.92,46.32,36.35,37.16,13.2,3.5,Filtration,5/18/19,G,Down,Morro Bay
9:11:20,16.01,55.92,46.32,36.35,37.16,13.2,3.6,Filtration,5/18/19,G,Down,Morro Bay
9:11:21,16.01,55.93,46.32,36.35,37.16,13.2,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:11:22,16.01,55.93,46.32,36.35,37.16,13.3,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:11:23,16.01,55.93,46.32,36.36,37.17,13.3,3.6,Filtration,5/18/19,G,Down,Morro Bay
9:11:24,16.01,55.93,46.33,36.36,37.17,13.2,3.5,Filtration,5/18/19,G,Down,Morro Bay
9:11:25,16.01,55.93,46.32,36.36,37.17,13.2,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:11:26,16.01,55.93,46.32,36.36,37.17,13.1,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:11:27,16.01,55.93,46.32,36.36,37.17,13.1,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:11:28,16,55.93,46.32,36.36,37.17,13.2,3.2,Filtration,5/18/19,G,Down,Morro Bay
9:11:29,16,55.93,46.32,36.36,37.17,13.4,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:11:30,16,55.93,46.32,36.36,37.17,13.3,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:11:31,16,55.94,46.32,36.36,37.17,13.3,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:11:32,16,55.94,46.32,36.36,37.17,13.3,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:33,16,55.94,46.32,36.36,37.17,13.3,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:11:34,16,55.94,46.32,36.36,37.17,13.3,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:11:35,16,55.94,46.32,36.36,37.17,13.3,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:36,16,55.94,46.32,36.36,37.17,13.2,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:11:37,16,55.94,46.32,36.36,37.17,13.2,2.5,Filtration,5/18/19,G,Down,Morro Bay
9:11:38,16,55.94,46.32,36.36,37.17,13.2,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:11:39,16,55.94,46.32,36.36,37.17,13.1,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:40,16,55.94,46.32,36.36,37.17,13.1,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:11:41,16,55.94,46.32,36.36,37.17,13.1,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:11:42,16,55.94,46.32,36.36,37.17,13.1,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:43,16,55.94,46.32,36.36,37.17,13.3,2.4,Filtration,5/18/19,G,Down,Morro Bay
9:11:44,16,55.94,46.32,36.36,37.17,13.3,2.3,Filtration,5/18/19,G,Down,Morro Bay
9:11:45,16,55.94,46.32,36.36,37.17,13.3,2.1,Filtration,5/18/19,G,Down,Morro Bay
9:11:46,16,55.94,46.32,36.36,37.17,13.4,2.2,Filtration,5/18/19,G,Down,Morro Bay
9:11:47,16,55.94,46.32,36.36,37.17,13.4,2.5,Filtration,5/18/19,G,Down,Morro Bay
9:11:48,16,55.94,46.32,36.36,37.17,13.3,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:11:49,15.99,55.94,46.32,36.36,37.17,13.4,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:11:50,15.99,55.94,46.32,36.36,37.17,13.4,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:51,15.99,55.94,46.31,36.36,37.17,13.3,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:11:52,15.99,55.93,46.31,36.36,37.17,14.2,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:11:53,15.99,55.93,46.31,36.36,37.17,14.1,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:54,15.99,55.93,46.31,36.36,37.17,14.1,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:55,15.99,55.93,46.31,36.36,37.17,13.9,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:56,15.99,55.93,46.31,36.36,37.17,13.9,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:11:57,15.99,55.93,46.31,36.36,37.17,13.8,3,Filtration,5/18/19,G,Down,Morro Bay
9:11:58,15.99,55.93,46.31,36.36,37.17,13.8,3,Filtration,5/18/19,G,Down,Morro Bay
9:11:59,15.99,55.93,46.31,36.36,37.17,13.8,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:00,15.99,55.94,46.31,36.36,37.17,13.8,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:12:01,15.99,55.94,46.31,36.36,37.17,13.7,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:02,15.99,55.94,46.31,36.36,37.17,13.7,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:03,15.99,55.94,46.31,36.36,37.17,13.7,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:12:04,15.99,55.94,46.31,36.36,37.17,13.7,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:05,15.98,55.94,46.31,36.36,37.17,13.6,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:06,15.98,55.94,46.31,36.36,37.17,13.6,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:12:07,15.98,55.94,46.31,36.36,37.17,13.5,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:08,15.98,55.94,46.31,36.36,37.17,13.5,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:12:09,15.98,55.94,46.3,36.36,37.17,13.5,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:12:10,15.98,55.94,46.3,36.36,37.17,13.5,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:11,15.98,55.94,46.3,36.36,37.17,13.5,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:12:12,15.98,55.94,46.3,36.36,37.17,13.4,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:12:13,15.98,55.94,46.3,36.36,37.17,13.5,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:12:14,15.98,55.94,46.3,36.36,37.17,13.4,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:12:15,15.98,55.94,46.3,36.36,37.17,13.4,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:12:16,15.98,55.94,46.3,36.36,37.17,13.4,3.3,Filtration,5/18/19,G,Down,Morro Bay
9:12:17,15.98,55.94,46.3,36.36,37.17,13.4,3.5,Filtration,5/18/19,G,Down,Morro Bay
9:12:18,15.98,55.94,46.3,36.36,37.17,13.4,3.4,Filtration,5/18/19,G,Down,Morro Bay
9:12:19,15.98,55.94,46.3,36.36,37.17,13.4,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:12:20,15.98,55.94,46.3,36.36,37.17,13.4,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:12:21,15.98,55.94,46.3,36.36,37.17,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:22,15.98,55.94,46.3,36.36,37.17,13.3,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:12:23,15.98,55.94,46.3,36.36,37.17,13.3,3.1,Filtration,5/18/19,G,Down,Morro Bay
9:12:24,15.98,55.94,46.3,36.36,37.17,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:25,15.98,55.94,46.3,36.36,37.17,13.3,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:26,15.98,55.94,46.3,36.36,37.17,13.3,2.5,Filtration,5/18/19,G,Down,Morro Bay
9:12:27,15.98,55.94,46.3,36.36,37.17,13.2,2.5,Filtration,5/18/19,G,Down,Morro Bay
9:12:28,15.98,55.94,46.3,36.36,37.17,13.2,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:12:29,15.98,55.94,46.3,36.36,37.17,13.2,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:30,15.98,55.94,46.3,36.36,37.17,13.2,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:31,15.98,55.94,46.3,36.36,37.17,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:32,15.98,55.94,46.3,36.36,37.17,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:33,15.98,55.94,46.3,36.36,37.17,13.3,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:34,15.98,55.94,46.3,36.36,37.17,13.3,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:35,15.97,55.94,46.3,36.36,37.17,13.2,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:36,15.97,55.94,46.3,36.36,37.17,13.2,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:37,15.97,55.95,46.3,36.36,37.18,13.2,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:12:38,15.97,55.94,46.3,36.36,37.18,13.2,2.5,Filtration,5/18/19,G,Down,Morro Bay
9:12:39,15.97,55.94,46.3,36.36,37.18,13.2,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:40,15.97,55.95,46.3,36.36,37.18,13.2,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:12:41,15.97,55.94,46.29,36.36,37.18,13.3,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:42,15.97,55.94,46.29,36.36,37.18,13.3,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:43,15.97,55.95,46.3,36.37,37.18,13.3,2.5,Filtration,5/18/19,G,Down,Morro Bay
9:12:44,15.97,55.95,46.29,36.36,37.18,13.3,2.5,Filtration,5/18/19,G,Down,Morro Bay
9:12:45,15.97,55.95,46.29,36.37,37.18,13.3,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:12:47,15.97,55.95,46.29,36.37,37.18,13.4,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:12:48,15.97,55.95,46.29,36.37,37.18,13.3,2.6,Filtration,5/18/19,G,Down,Morro Bay
9:12:49,15.97,55.95,46.29,36.36,37.18,13.3,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:50,15.97,55.95,46.29,36.36,37.18,13.4,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:51,15.97,55.94,46.29,36.36,37.18,13.4,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:52,15.97,55.95,46.29,36.37,37.18,13.4,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:53,15.97,55.95,46.29,36.37,37.18,13.4,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:55,15.97,55.95,46.29,36.37,37.18,13.3,3,Filtration,5/18/19,G,Down,Morro Bay
9:12:56,15.96,55.95,46.29,36.37,37.18,13.3,2.9,Filtration,5/18/19,G,Down,Morro Bay
9:12:57,15.96,55.95,46.29,36.37,37.18,13.3,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:58,15.96,55.95,46.29,36.37,37.18,13.3,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:12:59,15.96,55.95,46.29,36.37,37.18,13.3,2.7,Filtration,5/18/19,G,Down,Morro Bay
9:13:00,15.97,55.95,46.29,36.37,37.18,13.2,2.8,Filtration,5/18/19,G,Down,Morro Bay
9:30:00,15.65,56.15,46.12,36.5,37.32,13.2,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:01,15.65,56.15,46.12,36.5,37.32,13.3,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:03,15.65,56.15,46.12,36.5,37.32,13.1,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:04,15.65,56.15,46.12,36.5,37.32,13.1,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:05,15.65,56.15,46.12,36.5,37.32,13.1,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:06,15.65,56.15,46.12,36.5,37.32,13,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:07,15.65,56.15,46.12,36.5,37.32,13,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:08,15.65,56.15,46.12,36.5,37.32,12.9,2.4,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:09,15.65,56.15,46.12,36.5,37.32,12.9,2.5,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:11,15.65,56.15,46.12,36.5,37.32,12.8,2.5,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:12,15.65,56.15,46.12,36.5,37.32,12.7,2.4,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:13,15.65,56.15,46.12,36.5,37.32,12.7,2.3,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:14,15.65,56.15,46.12,36.5,37.32,12.7,2.3,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:15,15.65,56.15,46.12,36.5,37.32,12.7,2.5,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:16,15.65,56.15,46.12,36.5,37.32,12.6,2.3,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:17,15.65,56.15,46.12,36.5,37.32,12.5,2.3,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:19,15.65,56.15,46.12,36.5,37.32,12.5,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:20,15.65,56.15,46.12,36.5,37.32,12.5,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:21,15.65,56.15,46.12,36.5,37.32,12.4,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:22,15.65,56.15,46.12,36.5,37.32,12.4,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:23,15.65,56.15,46.12,36.5,37.32,12.3,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:24,15.65,56.15,46.12,36.5,37.32,12.2,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:25,15.65,56.15,46.12,36.5,37.32,12.3,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:27,15.65,56.15,46.12,36.5,37.32,12.2,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:28,15.65,56.15,46.12,36.5,37.32,12.2,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:29,15.65,56.15,46.12,36.5,37.32,12.2,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:30,15.65,56.15,46.12,36.5,37.32,12.1,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:31,15.65,56.15,46.12,36.5,37.32,12,2.5,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:32,15.65,56.15,46.12,36.5,37.32,12,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:33,15.65,56.15,46.12,36.5,37.32,12,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:35,15.65,56.15,46.12,36.5,37.32,11.9,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:36,15.65,56.15,46.12,36.5,37.32,11.9,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:37,15.65,56.15,46.12,36.5,37.32,11.9,2.2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:38,15.65,56.15,46.12,36.5,37.32,11.9,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:39,15.65,56.15,46.12,36.5,37.32,11.8,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:40,15.65,56.15,46.12,36.5,37.32,11.9,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:41,15.65,56.15,46.12,36.5,37.32,11.8,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:43,15.64,56.15,46.12,36.5,37.32,11.8,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:44,15.64,56.15,46.12,36.5,37.32,11.8,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:45,15.64,56.15,46.12,36.5,37.32,11.9,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:46,15.64,56.15,46.12,36.5,37.32,11.9,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:47,15.64,56.15,46.12,36.5,37.32,11.9,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:48,15.64,56.15,46.12,36.5,37.32,11.9,2.2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:49,15.64,56.16,46.12,36.5,37.33,11.9,2.2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:51,15.64,56.16,46.12,36.5,37.33,11.9,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:52,15.64,56.16,46.12,36.5,37.33,11.9,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:53,15.64,56.16,46.12,36.5,37.33,12,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:54,15.64,56.16,46.12,36.5,37.33,12,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:55,15.64,56.15,46.12,36.5,37.32,12,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:56,15.64,56.15,46.12,36.5,37.32,12,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:57,15.64,56.15,46.12,36.5,37.32,11.9,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:30:59,15.64,56.16,46.12,36.5,37.33,11.9,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:00,15.64,56.16,46.12,36.5,37.33,11.9,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:01,15.64,56.16,46.12,36.5,37.33,12,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:03,15.64,56.15,46.11,36.5,37.32,11.9,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:04,15.64,56.16,46.11,36.5,37.33,11.9,1.6,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:05,15.63,56.16,46.11,36.5,37.33,11.8,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:06,15.63,56.16,46.11,36.5,37.33,11.8,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:07,15.63,56.16,46.11,36.5,37.33,11.7,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:08,15.63,56.16,46.11,36.5,37.33,11.7,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:09,15.63,56.16,46.11,36.5,37.33,11.7,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:11,15.63,56.16,46.11,36.5,37.33,11.7,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:12,15.63,56.16,46.11,36.5,37.33,11.7,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:13,15.63,56.16,46.11,36.5,37.33,11.7,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:14,15.63,56.16,46.11,36.5,37.33,11.7,1.6,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:15,15.63,56.16,46.11,36.5,37.33,11.7,1.6,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:16,15.63,56.16,46.11,36.51,37.33,11.6,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:17,15.63,56.16,46.11,36.5,37.33,11.6,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:19,15.63,56.16,46.11,36.5,37.33,11.5,2.3,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:20,15.63,56.16,46.11,36.5,37.33,11.5,2.5,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:21,15.63,56.16,46.11,36.51,37.33,11.5,2.6,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:22,15.63,56.16,46.11,36.51,37.33,11.5,2.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:23,15.63,56.16,46.11,36.5,37.33,11.5,2.5,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:24,15.63,56.16,46.11,36.5,37.33,11.5,2.3,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:25,15.63,56.16,46.11,36.5,37.33,11.5,2.3,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:27,15.63,56.16,46.11,36.5,37.33,11.4,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:28,15.63,56.16,46.11,36.51,37.33,11.5,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:29,15.63,56.16,46.11,36.51,37.33,11.5,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:30,15.63,56.16,46.11,36.51,37.33,11.5,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:31,15.62,56.16,46.11,36.51,37.33,11.5,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:32,15.62,56.16,46.11,36.51,37.33,11.5,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:33,15.62,56.16,46.11,36.51,37.33,11.5,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:35,15.62,56.16,46.11,36.51,37.33,11.4,1.7,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:36,15.62,56.17,46.11,36.51,37.33,11.4,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:37,15.62,56.17,46.11,36.51,37.33,11.4,2.1,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:38,15.62,56.17,46.11,36.51,37.33,11.4,2,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:39,15.62,56.17,46.11,36.51,37.33,11.5,1.9,Side-by-side-after,5/18/19,G,Down,Morro Bay
9:31:40,15.62,56.17,46.11,36.51,37.33,11.4,1.8,Side-by-side-after,5/18/19,G,Down,Morro Bay
