    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal+ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
15:12:34,20.87,54.93,50.6,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:12:35,20.87,54.93,50.61,35.71,36.46,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:12:36,20.87,54.93,50.61,35.71,36.46,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:12:37,20.88,54.93,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:12:38,20.88,54.93,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:12:39,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:12:40,20.88,54.94,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:12:41,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:12:42,20.88,54.93,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:43,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:44,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:12:45,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:46,20.88,54.94,50.61,35.71,36.46,1.4,4.1,Filtration,10/26/18,G,Up,Deanza
15:12:47,20.88,54.94,50.61,35.71,36.46,1.4,4.1,Filtration,10/26/18,G,Up,Deanza
15:12:48,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:49,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:50,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:12:51,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:52,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:53,20.88,54.94,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:12:54,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:55,20.88,54.94,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:12:56,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:12:57,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:12:58,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:12:59,20.88,54.94,50.61,35.71,36.46,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:13:00,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:01,20.88,54.94,50.61,35.71,36.46,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:02,20.88,54.94,50.61,35.71,36.46,1.4,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:03,20.88,54.94,50.61,35.71,36.46,1.4,4.8,Filtration,10/26/18,G,Up,Deanza
15:13:04,20.88,54.94,50.61,35.71,36.46,1.4,4.8,Filtration,10/26/18,G,Up,Deanza
15:13:05,20.88,54.94,50.61,35.71,36.46,1.4,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:06,20.88,54.94,50.61,35.71,36.46,1.4,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:07,20.88,54.94,50.61,35.71,36.46,1.4,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:08,20.88,54.94,50.61,35.71,36.46,1.4,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:09,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:10,20.88,54.94,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:11,20.88,54.94,50.61,35.71,36.46,1.5,4.2,Filtration,10/26/18,G,Up,Deanza
15:13:12,20.88,54.94,50.61,35.71,36.46,1.5,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:13,20.88,54.94,50.61,35.71,36.46,1.5,4.2,Filtration,10/26/18,G,Up,Deanza
15:13:14,20.88,54.94,50.61,35.71,36.46,1.5,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:15,20.88,54.94,50.61,35.71,36.46,1.5,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:16,20.88,54.94,50.61,35.71,36.46,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:17,20.88,54.94,50.61,35.71,36.46,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:18,20.88,54.94,50.61,35.71,36.46,1.4,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:19,20.88,54.94,50.61,35.71,36.46,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:20,20.88,54.93,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:21,20.88,54.94,50.61,35.71,36.46,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:22,20.88,54.94,50.61,35.71,36.46,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:23,20.88,54.93,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:24,20.88,54.93,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:25,20.88,54.93,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:26,20.88,54.94,50.61,35.71,36.46,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:27,20.88,54.94,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:28,20.88,54.94,50.61,35.71,36.46,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:29,20.88,54.94,50.61,35.71,36.46,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:30,20.88,54.94,50.61,35.71,36.46,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:31,20.88,54.94,50.61,35.71,36.46,1.5,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:32,20.88,54.94,50.61,35.71,36.46,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:33,20.88,54.94,50.61,35.71,36.46,1.5,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:34,20.88,54.93,50.61,35.71,36.46,1.5,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:35,20.88,54.94,50.61,35.71,36.46,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:36,20.88,54.94,50.61,35.71,36.46,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:37,20.88,54.94,50.61,35.71,36.46,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:38,20.88,54.94,50.61,35.71,36.46,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:39,20.88,54.94,50.61,35.71,36.46,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:40,20.88,54.94,50.61,35.71,36.46,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:41,20.88,54.94,50.61,35.71,36.46,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:42,20.88,54.93,50.61,35.71,36.46,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:43,20.88,54.93,50.61,35.71,36.45,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:44,20.88,54.93,50.61,35.71,36.45,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:45,20.88,54.93,50.61,35.71,36.45,1.5,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:46,20.88,54.93,50.61,35.71,36.45,1.5,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:47,20.88,54.93,50.61,35.71,36.45,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:48,20.88,54.93,50.61,35.71,36.46,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:49,20.88,54.94,50.61,35.71,36.46,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:50,20.88,54.93,50.61,35.71,36.46,1.5,4.3,Filtration,10/26/18,G,Up,Deanza
15:13:51,20.88,54.93,50.61,35.71,36.45,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:52,20.88,54.93,50.61,35.71,36.45,1.5,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:53,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:54,20.88,54.93,50.61,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:55,20.88,54.93,50.6,35.71,36.45,1.4,4.6,Filtration,10/26/18,G,Up,Deanza
15:13:56,20.88,54.93,50.6,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:57,20.88,54.93,50.6,35.7,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:13:58,20.88,54.93,50.6,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:13:59,20.88,54.93,50.6,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:00,20.88,54.93,50.6,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:01,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:02,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:03,20.88,54.93,50.61,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:04,20.88,54.93,50.61,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:05,20.88,54.93,50.61,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:06,20.88,54.93,50.61,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:07,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:08,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:09,20.88,54.93,50.61,35.71,36.45,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:10,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:11,20.88,54.93,50.61,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:12,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:13,20.88,54.93,50.61,35.71,36.45,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:14:14,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:15,20.88,54.93,50.61,35.71,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:16,20.88,54.93,50.61,35.7,36.45,1.4,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:17,20.88,54.93,50.61,35.71,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:18,20.88,54.93,50.61,35.7,36.45,1.4,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:19,20.88,54.93,50.61,35.7,36.45,1.4,4,Filtration,10/26/18,G,Up,Deanza
15:14:20,20.88,54.93,50.61,35.7,36.45,1.4,4,Filtration,10/26/18,G,Up,Deanza
15:14:21,20.88,54.93,50.61,35.71,36.45,1.4,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:22,20.88,54.93,50.61,35.71,36.45,1.4,4,Filtration,10/26/18,G,Up,Deanza
15:14:23,20.88,54.93,50.61,35.71,36.45,1.4,3.8,Filtration,10/26/18,G,Up,Deanza
15:14:24,20.88,54.93,50.61,35.71,36.45,1.4,4,Filtration,10/26/18,G,Up,Deanza
15:14:25,20.88,54.93,50.61,35.71,36.45,1.4,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:26,20.88,54.93,50.61,35.71,36.45,1.4,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:27,20.88,54.93,50.61,35.71,36.45,1.4,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:28,20.88,54.93,50.61,35.71,36.45,1.4,3.9,Filtration,10/26/18,G,Up,Deanza
15:14:29,20.88,54.93,50.61,35.71,36.45,1.4,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:30,20.88,54.93,50.61,35.7,36.45,1.4,4.2,Filtration,10/26/18,G,Up,Deanza
15:14:31,20.88,54.93,50.61,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:32,20.88,54.93,50.61,35.7,36.45,1.3,4.2,Filtration,10/26/18,G,Up,Deanza
15:14:33,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:34,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:35,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:36,20.88,54.93,50.6,35.7,36.45,1.3,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:37,20.88,54.93,50.6,35.7,36.45,1.3,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:38,20.88,54.93,50.6,35.7,36.45,1.3,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:39,20.88,54.93,50.6,35.7,36.45,1.3,4.2,Filtration,10/26/18,G,Up,Deanza
15:14:40,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:41,20.88,54.93,50.6,35.7,36.45,1.3,4,Filtration,10/26/18,G,Up,Deanza
15:14:42,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:43,20.88,54.93,50.6,35.7,36.45,1.3,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:44,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:45,20.88,54.93,50.6,35.7,36.45,1.3,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:46,20.88,54.93,50.6,35.7,36.45,1.3,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:47,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:48,20.88,54.93,50.6,35.7,36.45,1.3,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:49,20.88,54.93,50.6,35.7,36.45,1.3,4.3,Filtration,10/26/18,G,Up,Deanza
15:14:50,20.88,54.93,50.6,35.7,36.45,1.3,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:51,20.88,54.92,50.6,35.7,36.45,1.3,4.7,Filtration,10/26/18,G,Up,Deanza
15:14:52,20.88,54.92,50.6,35.7,36.45,1.3,4.7,Filtration,10/26/18,G,Up,Deanza
15:14:53,20.88,54.92,50.6,35.7,36.45,1.2,4.5,Filtration,10/26/18,G,Up,Deanza
15:14:54,20.88,54.93,50.6,35.7,36.45,1.2,4.4,Filtration,10/26/18,G,Up,Deanza
15:14:55,20.88,54.92,50.6,35.7,36.45,1.2,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:56,20.88,54.92,50.6,35.7,36.45,1.2,4.2,Filtration,10/26/18,G,Up,Deanza
15:14:57,20.88,54.92,50.6,35.7,36.45,1.2,4.1,Filtration,10/26/18,G,Up,Deanza
15:14:58,20.88,54.92,50.6,35.7,36.45,1.2,4,Filtration,10/26/18,G,Up,Deanza
15:14:59,20.88,54.92,50.6,35.7,36.45,1.2,4.2,Filtration,10/26/18,G,Up,Deanza
15:15:00,20.88,54.93,50.6,35.7,36.45,1.2,4.3,Filtration,10/26/18,G,Up,Deanza
15:16:11,20.89,54.93,50.62,35.7,36.45,1.7,5,Filtration,10/26/18,G,Up,Deanza
15:16:12,20.89,54.93,50.62,35.7,36.45,1.7,5.1,Filtration,10/26/18,G,Up,Deanza
15:16:13,20.89,54.93,50.62,35.7,36.45,1.7,4.9,Filtration,10/26/18,G,Up,Deanza
15:16:14,20.89,54.93,50.62,35.7,36.45,1.7,4.9,Filtration,10/26/18,G,Up,Deanza
15:16:15,20.9,54.93,50.62,35.7,36.45,1.7,4.8,Filtration,10/26/18,G,Up,Deanza
15:16:16,20.9,54.93,50.62,35.7,36.45,1.7,5,Filtration,10/26/18,G,Up,Deanza
15:16:17,20.9,54.93,50.63,35.7,36.45,1.8,4.9,Filtration,10/26/18,G,Up,Deanza
15:16:18,20.9,54.93,50.63,35.7,36.45,1.8,5,Filtration,10/26/18,G,Up,Deanza
15:16:19,20.9,54.93,50.63,35.7,36.45,1.8,5.1,Filtration,10/26/18,G,Up,Deanza
15:16:20,20.9,54.93,50.63,35.7,36.45,1.8,4.9,Filtration,10/26/18,G,Up,Deanza
15:16:21,20.9,54.93,50.63,35.7,36.45,1.9,5,Filtration,10/26/18,G,Up,Deanza
15:16:22,20.9,54.93,50.63,35.7,36.45,1.9,5,Filtration,10/26/18,G,Up,Deanza
15:16:23,20.9,54.93,50.63,35.7,36.45,1.9,4.8,Filtration,10/26/18,G,Up,Deanza
15:16:24,20.9,54.93,50.63,35.7,36.45,1.9,4.8,Filtration,10/26/18,G,Up,Deanza
15:16:25,20.9,54.93,50.63,35.7,36.45,1.9,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:26,20.9,54.93,50.63,35.7,36.45,1.9,4.5,Filtration,10/26/18,G,Up,Deanza
15:16:27,20.9,54.93,50.63,35.7,36.45,1.9,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:28,20.9,54.93,50.63,35.7,36.45,1.9,4.7,Filtration,10/26/18,G,Up,Deanza
15:16:29,20.91,54.93,50.63,35.7,36.45,1.9,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:30,20.91,54.93,50.64,35.71,36.45,1.9,4.5,Filtration,10/26/18,G,Up,Deanza
15:16:31,20.91,54.93,50.64,35.71,36.45,1.9,4.5,Filtration,10/26/18,G,Up,Deanza
15:16:32,20.91,54.93,50.64,35.7,36.45,1.9,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:33,20.91,54.93,50.63,35.7,36.45,1.9,4.4,Filtration,10/26/18,G,Up,Deanza
15:16:34,20.91,54.93,50.63,35.7,36.45,1.9,4.4,Filtration,10/26/18,G,Up,Deanza
15:16:35,20.91,54.93,50.63,35.7,36.45,2,4.3,Filtration,10/26/18,G,Up,Deanza
15:16:36,20.91,54.93,50.63,35.7,36.45,2,4.4,Filtration,10/26/18,G,Up,Deanza
15:16:37,20.91,54.93,50.63,35.7,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:38,20.91,54.93,50.63,35.7,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:16:39,20.91,54.93,50.63,35.7,36.45,2,4.4,Filtration,10/26/18,G,Up,Deanza
15:16:40,20.91,54.93,50.63,35.7,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:16:41,20.91,54.93,50.63,35.7,36.45,2,4.3,Filtration,10/26/18,G,Up,Deanza
15:16:42,20.91,54.93,50.63,35.7,36.45,2,4.3,Filtration,10/26/18,G,Up,Deanza
15:16:43,20.91,54.93,50.63,35.7,36.45,2,4.3,Filtration,10/26/18,G,Up,Deanza
15:16:44,20.91,54.93,50.63,35.7,36.45,2,4.4,Filtration,10/26/18,G,Up,Deanza
15:16:45,20.91,54.93,50.64,35.7,36.45,2,4.7,Filtration,10/26/18,G,Up,Deanza
15:16:46,20.91,54.93,50.64,35.7,36.45,2,4.7,Filtration,10/26/18,G,Up,Deanza
15:16:47,20.91,54.93,50.64,35.7,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:16:48,20.91,54.93,50.64,35.7,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:49,20.91,54.93,50.64,35.7,36.45,2,4.3,Filtration,10/26/18,G,Up,Deanza
15:16:50,20.91,54.93,50.64,35.7,36.45,2,4.3,Filtration,10/26/18,G,Up,Deanza
15:16:51,20.91,54.93,50.64,35.7,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:16:52,20.91,54.93,50.64,35.7,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:53,20.91,54.93,50.64,35.7,36.45,2,4.7,Filtration,10/26/18,G,Up,Deanza
15:16:54,20.91,54.93,50.64,35.7,36.45,2,4.7,Filtration,10/26/18,G,Up,Deanza
15:16:55,20.91,54.93,50.64,35.7,36.45,2,4.8,Filtration,10/26/18,G,Up,Deanza
15:16:56,20.91,54.93,50.64,35.71,36.45,2.1,4.8,Filtration,10/26/18,G,Up,Deanza
15:16:57,20.91,54.93,50.64,35.71,36.45,2.1,4.7,Filtration,10/26/18,G,Up,Deanza
15:16:58,20.91,54.93,50.64,35.71,36.45,2.1,4.6,Filtration,10/26/18,G,Up,Deanza
15:16:59,20.91,54.93,50.64,35.7,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:00,20.91,54.93,50.64,35.71,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:01,20.91,54.93,50.64,35.71,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:02,20.91,54.93,50.64,35.71,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:03,20.91,54.93,50.64,35.71,36.45,2,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:04,20.91,54.93,50.64,35.71,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:05,20.91,54.93,50.64,35.71,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:06,20.91,54.93,50.64,35.71,36.45,2,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:07,20.91,54.93,50.64,35.7,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:08,20.91,54.93,50.64,35.71,36.45,2,4.7,Filtration,10/26/18,G,Up,Deanza
15:17:09,20.91,54.93,50.64,35.7,36.45,2,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:10,20.91,54.93,50.64,35.7,36.45,2,4.9,Filtration,10/26/18,G,Up,Deanza
15:17:11,20.91,54.93,50.64,35.7,36.45,2,4.9,Filtration,10/26/18,G,Up,Deanza
15:17:12,20.91,54.93,50.64,35.7,36.45,2,4.9,Filtration,10/26/18,G,Up,Deanza
15:17:13,20.91,54.93,50.64,35.7,36.45,2,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:14,20.91,54.93,50.64,35.7,36.45,2,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:15,20.91,54.93,50.64,35.7,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:16,20.91,54.93,50.64,35.7,36.45,2,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:17,20.91,54.93,50.64,35.7,36.45,2,5,Filtration,10/26/18,G,Up,Deanza
15:17:18,20.91,54.93,50.64,35.7,36.45,2,4.9,Filtration,10/26/18,G,Up,Deanza
15:17:19,20.91,54.93,50.64,35.7,36.45,2,4.7,Filtration,10/26/18,G,Up,Deanza
15:17:20,20.91,54.93,50.64,35.7,36.45,2,4.7,Filtration,10/26/18,G,Up,Deanza
15:17:21,20.91,54.93,50.63,35.7,36.45,1.9,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:22,20.91,54.93,50.63,35.7,36.45,1.9,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:23,20.9,54.93,50.63,35.7,36.45,1.9,4.4,Filtration,10/26/18,G,Up,Deanza
15:17:24,20.9,54.93,50.63,35.7,36.45,1.9,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:25,20.9,54.93,50.63,35.7,36.45,1.8,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:26,20.9,54.93,50.63,35.7,36.45,1.8,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:27,20.91,54.93,50.63,35.7,36.45,1.8,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:28,20.91,54.93,50.63,35.7,36.45,1.8,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:29,20.9,54.93,50.63,35.7,36.45,1.8,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:30,20.9,54.93,50.63,35.7,36.45,1.8,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:31,20.9,54.93,50.63,35.7,36.45,1.8,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:32,20.9,54.93,50.63,35.7,36.45,1.8,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:33,20.9,54.93,50.63,35.7,36.45,1.8,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:34,20.9,54.93,50.63,35.7,36.45,1.8,4.7,Filtration,10/26/18,G,Up,Deanza
15:17:35,20.9,54.93,50.63,35.7,36.45,1.8,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:36,20.9,54.92,50.63,35.7,36.45,1.8,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:37,20.9,54.92,50.63,35.7,36.45,1.8,4.7,Filtration,10/26/18,G,Up,Deanza
15:17:38,20.9,54.92,50.62,35.7,36.45,1.7,4.9,Filtration,10/26/18,G,Up,Deanza
15:17:39,20.9,54.92,50.62,35.7,36.44,1.7,5,Filtration,10/26/18,G,Up,Deanza
15:17:40,20.9,54.92,50.62,35.7,36.45,1.7,4.9,Filtration,10/26/18,G,Up,Deanza
15:17:41,20.9,54.92,50.62,35.7,36.45,1.8,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:42,20.9,54.92,50.62,35.7,36.45,1.8,4.8,Filtration,10/26/18,G,Up,Deanza
15:17:43,20.9,54.92,50.62,35.7,36.45,1.7,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:44,20.9,54.92,50.62,35.7,36.45,1.7,4.5,Filtration,10/26/18,G,Up,Deanza
15:17:45,20.9,54.92,50.62,35.7,36.45,1.7,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:46,20.9,54.92,50.62,35.7,36.44,1.7,4.6,Filtration,10/26/18,G,Up,Deanza
15:17:47,20.9,54.92,50.62,35.7,36.44,1.7,4.4,Filtration,10/26/18,G,Up,Deanza
15:17:48,20.9,54.92,50.62,35.7,36.44,1.7,4.4,Filtration,10/26/18,G,Up,Deanza
15:17:49,20.9,54.92,50.62,35.7,36.44,1.7,4.4,Filtration,10/26/18,G,Up,Deanza
15:17:50,20.9,54.92,50.62,35.7,36.44,1.7,4.4,Filtration,10/26/18,G,Up,Deanza
15:17:51,20.9,54.92,50.62,35.7,36.44,1.7,4.4,Filtration,10/26/18,G,Up,Deanza
15:17:52,20.9,54.92,50.62,35.7,36.44,1.7,4.3,Filtration,10/26/18,G,Up,Deanza
15:17:53,20.9,54.92,50.62,35.7,36.45,1.7,4.2,Filtration,10/26/18,G,Up,Deanza
15:17:54,20.9,54.92,50.62,35.7,36.45,1.7,4,Filtration,10/26/18,G,Up,Deanza
15:17:55,20.9,54.92,50.62,35.7,36.45,1.7,4.3,Filtration,10/26/18,G,Up,Deanza
15:17:56,20.9,54.92,50.62,35.7,36.45,1.7,4.4,Filtration,10/26/18,G,Up,Deanza
15:17:57,20.9,54.92,50.62,35.7,36.45,1.6,4.3,Filtration,10/26/18,G,Up,Deanza
